tid,toi,tfopwg_disp,st_tmag,pl_orbper,pl_trandep
271486001,3428.01,PC,12.1927,5.3945125,1430.0
134551640,3429.01,PC,12.4493,13.9311096,6720.0
66497310,343.01,PC,12.4115,1.7563116,3476.9463159
118329434,3430.01,APC,11.8807,5.0949767,4150.0
270649648,3431.01,PC,13.1291,3.919695,12270.0
133849258,3432.01,PC,13.7942,9.148074,22476.4703198
270471065,3433.01,PC,12.7445,2.7765784,5710.0
250803548,3687.01,PC,13.3901,4.4543921,18251.0
245509452,3688.01,CP,11.8433,3.246208,9405.9910446
241135327,3689.01,PC,13.1033,2.4145007,7472.5714594
175482273,369.01,PC,9.1692,5.4640119,3785.0
240989628,3690.01,PC,11.9017,10.0755592,5820.0
240959810,3691.01,PC,12.6772,3.3411398,15431.0
240864953,3692.01,PC,13.3538,3.3210331,10206.0
240823272,3693.01,CP,11.419,9.0881638,24660.0
470822809,3694.01,PC,12.6639,2.5400911,4260.0
203096531,3695.01,APC,13.3968,0.6041576,4997.0
202872757,3696.01,PC,12.4838,4.4236103,5831.0
470783598,3697.01,APC,11.7635,9.9441709,15252.0
266425782,3698.01,PC,12.488,2.3467263,6652.2691917
266401846,3699.01,PC,12.7775,3.0423931,10703.7246212
251855940,370.01,PC,13.5134,4.0463709,27706.6329031
417676091,3700.01,PC,12.8166,4.4184429,12333.3914621
266213232,3701.01,PC,13.4313,4.2605739,20069.2666289
385400633,3702.01,PC,12.4434,2.2842184,8675.0
344140617,2880.01,PC,13.2873,4.7799716,5250.0
320541238,2881.01,PC,13.2222,2.9301843,6280.0
142405475,2882.01,PC,13.1101,2.0083269,1680.0
319932686,2883.01,PC,12.3661,3.7064049,4710.0
318413374,2884.01,PC,13.4518,2.935886,5900.0
140019355,2885.01,PC,11.7507,6.3350651,4160.0
318796593,2886.01,PC,11.7858,1.6020002,21520.0
134183038,2887.01,PC,13.3009,4.9182798,20620.2444335
80713983,2888.01,PC,11.1893,4.218652,9198.260437
355796887,2889.01,PC,12.973,3.6579148,32300.0
201292545,289.01,PC,11.4483,,5520.0
355655412,2890.01,PC,12.6223,3.1958886,10760.0
342167886,2891.01,PC,11.7498,17.3076615,8880.0
340559155,2892.01,PC,13.3763,14.9502738,8070.0
340144218,2893.01,PC,13.296,10.3629429,5880.0
315120585,2894.01,PC,13.0815,7.4190257,11610.0
315117300,2895.01,PC,13.3064,8.7858955,3910.0
310537530,2896.01,PC,12.8047,1.3475728,2570.0
308987429,2897.01,PC,13.3406,12.0040505,6890.0
8988289,316.01,APC,13.1186,13.32379,95718.1
440872576,3160.01,PC,11.9333,3.9712794,8670.0
438777551,3161.01,PC,12.9306,1.4010338,13310.0
433546897,3162.01,PC,11.6387,1.5755252,3712.6009177
425316308,3163.01,PC,11.8232,3.0749168,8540.0
419946164,3164.01,FP,12.5348,1.7765395,14020.0
419858461,3165.01,FP,13.6313,2.5433707,55256.7333661
412371819,3166.01,PC,12.9852,1.87502,21260.0
411796826,3167.01,PC,12.5526,3.0959309,14080.0
410554986,3168.01,PC,11.7627,5.1745185,10490.0
403911354,3169.01,PC,12.6738,4.4814049,10170.0
402319411,317.01,PC,12.9238,3.3262977,24223.6280838
400712525,3170.01,PC,12.4163,1.8923031,4800.0
399058051,3171.01,PC,13.5735,1.5706704,16439.1877398
398502253,3172.01,PC,13.5411,3.0031058,6677.7862161
398466662,3173.01,PC,11.569,8.7719993,5010.0
392112968,3174.01,FP,13.2785,1.1960086,11770.0
391510223,3175.01,PC,13.6512,1.6546269,24077.1521821
270457662,3434.01,PC,12.2609,3.1510024,4700.0
238162973,3435.01,FP,13.3872,11.8885643,35450.0
132320310,3436.01,FP,10.9602,1.3955317,960.0
132313173,3437.01,PC,13.0707,4.9873145,16931.1672966
455272393,3438.01,PC,11.9581,1.6660179,2090.0
394338713,3439.01,PC,13.4001,5.9349921,9840.0
13023378,344.01,PC,11.9221,6.0672187,7468.3938627
208030798,3440.01,FP,12.052,1.7167587,13620.0
393196631,3441.01,PC,13.2137,4.2594558,7500.0
207981861,3442.01,PC,12.6816,3.4569274,20700.0
392995938,3443.01,PC,11.672,1.0078907,1790.0
161299119,3444.01,PC,11.9642,2.7188122,12150.0
364431259,3445.01,PC,12.8311,2.9866836,14000.0
149022647,3446.01,PC,13.0573,1.8528946,19670.0
363749415,3447.01,PC,12.2152,3.6562554,4970.0
143934343,3448.01,PC,13.2582,2.1642912,22950.0
363083571,3449.01,PC,12.5451,3.8249546,7630.0
308208458,345.01,PC,13.5263,11.2237372,11270.3887544
126125073,3450.01,PC,10.376,3.6387748,4610.0
260962960,3703.01,PC,12.3653,3.8901335,6927.6783585
367616146,3704.01,PC,13.3088,1.3944879,12737.547033
259506033,3705.01,KP,12.3824,1.9025032,10717.8931836
252430813,3706.01,PC,13.4223,4.3701795,15001.3632154
366311757,3707.01,PC,13.2097,4.9107194,8240.0
251652214,3708.01,PC,11.9786,7.27299,13820.0
356322454,3709.01,PC,13.3033,3.2509846,10852.369209
156016136,371.01,PC,12.6635,3.4813814,5175.9836967
174826170,3710.01,PC,13.3727,2.4802272,8420.0
355008856,3711.01,PC,13.3125,3.0108217,8840.0
354442783,3712.01,FP,13.4418,1.5224706,8545.4542713
171160885,3713.01,PC,12.5021,10.4401778,14120.0
155867025,3714.01,CP,13.1751,2.1547472,49552.1823437
354293303,3715.01,PC,12.9238,2.4713543,8215.1143339
155351556,3716.01,PC,12.3186,6.0985856,29180.0
348099535,3717.01,APC,11.5813,10.1182835,3120.0
417942201,3718.01,PC,12.1578,4.230596,3770.0
150074121,3719.01,PC,12.8297,1.2222265,7777.4504416
308612785,2898.01,PC,13.4268,3.6128161,9701.7379772
307366709,2899.01,PC,13.0077,4.0874138,7470.0
201233610,290.01,FP,12.9528,21.05271,21440.0
298206077,2900.01,PC,13.4609,1.317173,14130.0
295093397,2901.01,PC,11.9357,4.6086828,13990.0
290302097,2902.01,FP,12.7858,2.9918201,3410.0
268125229,2903.01,PC,12.7318,3.5947639,3070.0
267536225,2904.01,PC,12.5519,7.5010022,2550.0
260120451,2905.01,PC,12.41,11.8790678,8580.0
192259856,2906.01,PC,12.7318,3.7062792,13910.0
192003741,2907.01,PC,12.3447,3.168632,2830.0
191671884,2908.01,PC,12.6467,5.4631023,3070.0
191496430,2909.01,PC,11.3289,3.0688259,3010.0
49710555,291.01,FP,12.3035,12.08837,5990.0
141574742,2910.01,PC,13.3395,3.3080662,11855.6066747
141141249,2911.01,PC,13.381,1.7701321,49803.4082445
118406995,2912.01,PC,11.3838,8.7614828,4200.0
101588793,2913.01,PC,13.3564,7.0317936,19070.0
90127880,2914.01,PC,13.21,3.0515894,5835.5643672
389999924,3176.01,FP,12.6453,4.7606207,7813.8313853
383410746,3177.01,PC,12.6967,2.114655,24130.0
381996371,3178.01,PC,12.0729,2.9331094,14410.0
378227267,3179.01,PC,12.0974,4.7076648,16490.0
206352378,318.01,PC,13.2316,3.7463765,18855.6336929
372960748,3180.01,PC,12.7602,2.0963263,7200.0
372596796,3181.01,FP,12.298,3.5366743,13180.0
372448111,3182.01,PC,12.9615,5.0700956,3570.0
370385007,3183.01,PC,12.7414,4.2174286,7050.0
366248595,3184.01,PC,12.2859,3.6071588,4270.0
363661031,3185.01,PC,11.162,3.5601365,4630.0
363632843,3186.01,PC,13.3586,3.6130857,12550.1377027
245027119,3187.01,PC,11.1799,2.0084283,1310.0
363202582,3188.01,PC,13.4016,1.5659063,6810.0
361998994,3189.01,FP,13.6447,1.84996,9350.0
389753172,319.01,APC,12.7464,0.7135373,18540.0
344745774,3190.01,PC,13.3066,2.669856,6480.0
342375120,3191.01,PC,12.1441,4.4367891,4940.0
336613507,3192.01,PC,12.882,2.2350331,20880.0
361710792,3451.01,PC,12.5517,8.7234738,10750.0
360475034,3452.01,PC,13.1151,2.8372178,4060.0
360473750,3453.01,PC,12.6558,4.3618031,3130.0
359426909,3454.01,PC,12.9585,3.9415006,8940.0
358938714,3455.01,APC,13.3477,0.422425,4090.0
357661805,3456.01,PC,12.0537,17.0298529,15940.0
357312511,3457.01,PC,11.6146,32.6012979,4490.0
340228388,3458.01,PC,12.6553,3.1726875,18990.0
335860261,3459.01,PC,12.2014,8.4893234,14020.0
118327533,346.01,PC,12.7291,16.56308,14010.0
39858507,3460.01,PC,8.82719,4.6288384,5380.0
334080358,3461.01,PC,12.9682,11.4483792,6660.0
324116813,3462.01,PC,12.8749,6.3885628,4410.0
292889298,3463.01,PC,13.5313,2.2538878,7450.0
290504044,3464.01,PC,12.0719,3.6515704,5830.0
454361389,3465.01,PC,12.7896,3.9563671,4330.0
284254253,3466.01,FP,12.8482,1.862908,3420.0
453289469,3467.01,FP,12.8492,0.7799194,1920.0
282091493,3468.01,FP,13.5709,3.3789946,11150.0
441075486,372.01,APC,12.0312,1.1202752,17470.0
347051112,3720.01,PC,11.4343,4.7378265,3331.699976
143687316,3721.01,PC,12.6975,3.5411235,8736.2229728
346015394,3722.01,PC,13.186,1.0788649,32197.0916181
3027681,3723.01,PC,13.3025,3.9442027,13590.0
143642240,3724.01,PC,11.7012,,8780.0
339250695,3725.01,FP,13.135,4.7262208,9512.9165619
122695048,3726.01,PC,13.0789,4.8404431,27037.3771224
339207847,3727.01,PC,11.6439,13.3988634,6620.0882527
116257066,3728.01,FP,11.1843,6.5019596,7130.0
322160664,3729.01,PC,12.9676,8.1744382,22628.9295034
9032368,373.01,FP,13.2889,1.632,5500.0
417844678,3730.01,PC,13.1507,2.5404529,15551.1793793
115457180,3731.01,APC,11.0131,5.6619072,4350.0
321894059,3732.01,PC,12.4096,2.9594651,2460.0
321436679,3733.01,FP,12.6396,2.1263167,7318.4567789
105135774,3734.01,PC,13.3835,2.141186,10052.7515924
317252733,3735.01,PC,11.3032,3.3526843,11429.0738935
89617284,2915.01,PC,12.5254,5.1304425,7670.0
76663549,2916.01,PC,13.108,3.9216762,17400.0
75744886,2917.01,PC,13.0699,7.9018734,16220.0
74881311,2918.01,PC,13.2889,9.5680636,9400.0
74274839,2919.01,PC,12.5917,4.6957057,13800.0
180285396,292.01,PC,13.2806,10.3688702,15543.5949112
48210046,2920.01,PC,12.8212,3.2003149,16320.0
45896295,2921.01,PC,12.8854,3.0044799,11000.0
45492609,2922.01,PC,11.7768,1.3605223,1440.0
45299834,2923.01,PC,12.8521,4.3226285,9090.0
45048546,2924.01,PC,12.1466,7.3498345,5726.6329422
44510874,2925.01,PC,11.49,1.5720089,2730.0
34499178,2926.01,PC,13.1845,2.4249041,5630.0
33651215,2927.01,PC,13.3754,1.3868302,14190.0
33159936,2928.01,PC,12.9639,2.8457134,7050.0
31975443,2929.01,PC,13.2135,2.0391352,19130.0
355637190,293.01,APC,11.024,0.8054361,2980.0
30300445,2930.01,PC,11.6526,7.2041454,1970.0
29505837,2931.01,PC,12.1511,8.6681997,3880.0
334757798,3193.01,PC,13.6132,2.3019268,12000.0
333511802,3194.01,PC,13.3682,3.6179419,14890.0
332880327,3195.01,PC,12.594,0.6676722,3440.0
331297805,3196.01,PC,12.4383,4.9816829,11450.0
331160996,3197.01,PC,13.5902,2.1972485,30680.0
121625070,3198.01,PC,12.6029,2.1271199,14960.0
330885564,3199.01,PC,13.0904,0.6756067,3480.0
188593930,320.01,FP,12.3574,1.46503,3162.12
330014070,3200.01,PC,11.8912,6.3087809,7450.0
329921262,3201.01,PC,11.9963,2.3631898,5219.1809316
329691586,3202.01,PC,12.3574,1.5169786,2720.0
329609449,3203.01,PC,12.5757,4.2442882,7530.0
326662822,3204.01,PC,13.31,4.0446543,11170.0
322862882,3205.01,FP,13.364,1.2361087,19760.0
321802774,3206.01,PC,12.6265,1.9405161,5930.0
320994166,3207.01,PC,13.3096,4.0996864,20570.0
319949055,3208.01,PC,13.3011,2.3577049,7210.0
319806044,3209.01,PC,13.0789,1.3509356,6060.0
175476629,321.01,FP,12.8509,1.14057,5009.01
318668441,3210.01,PC,12.7521,2.2364485,17380.0
447192619,3469.01,PC,12.5805,2.6566986,10670.0
224271611,347.01,PC,11.2043,4.040003,1577.506576
277538491,3470.01,PC,13.3259,3.2404614,15130.0
407166076,3471.01,PC,12.8852,8.7520247,17410.0
275562670,3472.01,FP,13.5159,1.5810556,33340.0
406861922,3473.01,PC,13.0656,4.0358074,11250.0
274367763,3474.01,PC,11.9672,3.8795023,12260.0
403507814,3475.01,PC,12.2587,2.7812908,11930.0
272983172,3476.01,PC,12.6718,4.3205081,13290.0
402391147,3477.01,PC,13.4138,3.3626798,11000.0
255909950,3478.01,PC,12.3282,1.82856,17750.0
402219289,3479.01,PC,13.4326,2.1970052,7470.0
70785910,348.01,PC,12.2494,0.4947938,2913.5611564
254909777,3480.01,PC,12.4119,2.1301227,16130.0
396316939,3481.01,PC,12.8719,4.9214799,3710.0
254629854,3482.01,FP,10.7989,0.9714298,1650.0
395926728,3483.01,PC,12.8749,1.4466788,4410.0
221882319,3484.01,PC,11.5616,5.1890769,6810.0
394672497,3485.01,PC,9.6181,11.8413467,770.0
98620619,3736.01,PC,13.3273,2.2091186,11835.254258
96074951,3737.01,PC,11.4963,5.5609997,9170.0
312689217,3738.01,PC,12.1502,4.3847594,8783.8532254
311441461,3739.01,PC,13.1072,3.4471559,9497.7556385
183675732,374.01,PC,12.9998,5.4820954,8403.0676421
87597187,3740.01,FA,12.878,2.0449361,29540.0
701926762,3741.01,PC,13.1002,2.0449545,36060.0
286696848,3742.01,FP,12.8814,8.9279009,49560.0
87091417,3743.01,PC,12.7508,2.1186344,4200.0
86075481,3744.01,PC,12.4084,3.9010509,3017.5555289
666567477,3745.01,PC,13.1464,1.6883103,7400.0
284747017,3746.01,FP,11.7603,1.8012697,1800.0
647636934,3747.01,PC,12.5715,1.5503072,4601.821312
82622707,3748.01,PC,13.2064,2.3753009,9683.8865565
284174392,3749.01,PC,13.2474,1.8751894,9200.0
280097543,375.01,PC,10.4471,9.4546478,1354.9261507
468777766,3750.01,PC,12.9865,12.4844641,17130.0
284173938,3751.01,PC,12.8826,2.9157041,12630.0
29418536,2932.01,PC,12.6396,3.2569118,5960.0
29336129,2933.01,FP,12.5246,1.6363822,2383.8690387
28945511,2934.01,PC,12.8016,1.1239749,2190.0
24837152,2935.01,PC,13.4581,5.5698287,11620.0
22020459,2936.01,FP,12.5961,1.3328042,1960.0
18794442,2937.01,PC,13.4212,2.0139493,5820.0
11417087,2938.01,PC,11.4932,4.942456,16530.0
5485318,2939.01,PC,12.6819,4.8306667,9790.0
188570092,294.01,CP,11.3875,7.327945,13710.0
5224772,2940.01,PC,13.487,4.5991516,23020.0
4729001,2941.01,APC,12.6858,0.7127815,26500.0
3840990,2942.01,PC,12.9356,3.525723,4730.0
3233861,2943.01,PC,13.2005,0.7123317,13070.0
340700241,2944.01,FP,13.3106,7.7925448,16339.5347863
286152207,2945.01,PC,12.9512,3.2006677,5500.0
302798365,2946.01,PC,12.3977,4.9186433,19840.0
374847873,2947.01,FP,12.5964,2.0391741,5740.0
357896777,2948.01,PC,13.175,2.7557652,14830.0
357299852,2949.01,PC,13.2338,2.8652288,14320.0
323002911,3211.01,PC,12.4531,3.5949457,5810.0
316236118,3212.01,PC,13.3216,4.1943867,27860.0
314013231,3213.01,APC,13.0427,2.5395579,24200.0
312508092,3214.01,PC,11.7696,5.7759952,9030.0
307888842,3215.01,PC,12.9273,1.2008331,5800.0
306547699,3216.01,FP,13.1235,2.6985136,13510.0
309436531,3217.01,FP,12.3297,3.2136333,7810.0
305739565,3218.01,CP,12.885,3.3704313,5610.0
305492348,3219.01,PC,12.8427,3.2969977,8860.0
198077394,322.01,PC,10.7074,3.990533,3306.4050915
304950588,3220.01,FP,13.2566,7.4316274,13740.0
303883880,3221.01,FP,13.3733,0.8970184,12070.0
303686889,3222.01,PC,12.8239,5.6320791,3600.0
297668572,3223.01,PC,13.2272,4.633735,48110.0
297457992,3224.01,PC,13.0791,2.8317721,12860.0
401952328,3225.01,PC,10.7188,9.1509453,3110.0
295233473,3226.01,PC,13.4461,2.3720554,4350.0
294385899,3227.01,PC,12.6795,8.9522767,6280.0
294365631,3228.01,PC,12.0317,1.8118703,5510.0
290263093,3229.01,PC,13.0502,5.21228,8950.0
394672497,3485.02,PC,9.6181,6.0379203,469.0
221861843,3486.01,PC,11.4867,2.217782,15050.0
301160638,3487.01,APC,10.1862,16.0085751,14340.0
394570569,3488.01,PC,11.7789,6.9625419,1030.0
221785300,3489.01,PC,11.7185,3.7833369,11530.0
382474101,349.01,FP,10.179,2.6520851,10671.4743296
394492339,3490.01,PC,12.5911,9.1317488,35470.0
208719443,3491.01,PC,11.8844,2.4038651,32410.0
81077799,3492.01,PC,8.4504,9.2224171,3109.7617072
203377303,3493.01,PC,8.7028,8.159487,757.1865282
165827520,3494.01,PC,12.295,7.748612,5124.9808086
272167060,3495.01,PC,8.734,8.4130034,490.4350481
448358913,3496.01,PC,10.3363,1.5505494,1576.0
21113347,3497.01,KP,11.4007,4.218076,7882.0701205
310294189,3498.01,PC,12.0475,4.8768783,3800.0
446370039,3499.01,PC,11.5226,4.5992844,3654.1353754
199731190,350.01,APC,12.3856,2.5130547,5050.0
81597356,3752.01,PC,12.8963,2.8054221,7470.2865035
467783290,3753.01,FP,12.4332,3.6502527,9000.0
81593515,3754.01,PC,11.8974,2.5312823,1320.0
281196902,3755.01,CP,12.079,5.5455798,8040.2832674
67300566,3756.01,APC,11.5552,4.4236732,10682.1531772
445751830,3757.01,CP,13.1858,3.4391954,32914.4087358
280254984,3758.01,PC,12.5489,3.4177514,10160.0
27244707,3759.01,FP,12.816,1.6882863,5190.0
144301273,376.01,PC,12.4502,2.7509863,10686.8965192
440186528,3760.01,APC,13.0123,0.5318566,15890.0
275703182,3761.01,PC,12.8508,25.8944827,27610.0
9833284,3762.01,PC,10.6872,0.6843601,720.0
432114158,3763.01,PC,12.5159,2.0042661,8701.8905063
275702126,3764.01,PC,12.5944,6.5718534,8510.3680527
432078760,3765.01,PC,11.7734,3.1479532,10550.5908783
9830791,3766.01,FP,13.1021,3.5414573,5930.0
274545328,3767.01,PC,13.4784,2.3907751,10809.3425575
268172361,3768.01,PC,12.9859,2.1803154,8016.0263872
327952677,295.01,KP,12.141,3.3969441,10192.131158
356206412,2950.01,PC,12.5781,3.2690486,6060.0
304025075,2951.01,FP,13.417,3.0290563,22300.1175043
302527524,2952.01,PC,12.6359,10.7844934,13750.0
469184909,2953.01,FP,12.4794,1.2926975,6460.0
464328419,2954.01,PC,12.3743,4.8401948,26550.0
464326872,2955.01,PC,13.0882,0.5542332,4400.0
463508231,2956.01,PC,12.445,4.127728,14790.0
463469906,2957.01,PC,13.5248,1.5314941,19629.0085308
463203560,2958.01,FP,10.6758,1.9905105,2270.0
462162963,2959.01,FP,12.3935,1.3550447,3710.0
382463648,296.01,PC,13.1066,25.2580075,8447.1702956
462072242,2960.01,PC,13.0013,2.0916623,5500.0
446684383,2961.01,PC,12.2985,4.6259138,10220.0
444394183,2962.01,PC,12.131,4.0211797,3500.0
441334829,2963.01,FP,12.5449,4.4433921,6480.0
439512298,2964.01,PC,12.484,3.8331282,10410.0
146841337,2965.01,PC,12.5853,4.2672965,9340.0
136504576,2966.01,PC,12.4016,1.5252473,1730.0
251852984,323.01,PC,13.3547,2.7723915,5882.0194354
289445553,3230.01,PC,12.1896,1.8200065,15750.0
280857321,3231.01,PC,11.627,2.1738256,2730.0
269439355,3232.01,PC,11.3983,3.3898234,1840.0
265633507,3233.01,APC,12.8299,0.9787891,6770.0
260776145,3234.01,PC,12.5913,10.7012764,25250.0
243641947,3235.01,CP,13.2486,2.5926199,78210.0
242460075,3236.01,FP,12.9841,2.9098435,9480.0
242389810,3237.01,PC,13.086,3.0271374,22110.0
241752370,3238.01,PC,13.534,3.224746,11350.0
241569046,3239.01,PC,13.5286,2.2310803,12565.1881618
156002449,324.01,PC,13.4081,5.2848691,27277.0990883
241514551,3240.01,PC,12.8713,3.8600722,16960.0
241326434,3241.01,PC,11.7754,6.8380862,34050.0
209923610,3242.01,PC,12.3666,3.0001627,10600.0
209707800,3243.01,PC,11.7219,2.0519085,10320.0
208091447,3244.01,PC,12.3921,4.6606892,6370.0
203476998,3245.01,PC,12.6561,2.8977031,10130.0
443666343,3500.01,PC,10.8298,7.3436151,1314.7094959
443666343,3500.02,PC,10.8298,,8094.9889377
98957720,3501.01,APC,10.7413,15.3502505,26220.0
452281203,3502.01,PC,11.4712,3.4468018,3745.6837264
459850897,3503.01,FP,10.2726,1.1882681,2800.5248692
117689799,3504.01,FP,11.6006,2.1570462,17928.3672773
390988385,3505.01,PC,10.9372,2.9151556,2910.0
102159710,3506.01,PC,12.8624,4.4961387,10767.3313678
86451883,3507.01,FP,13.3911,1.7561019,11010.0
278968371,3508.01,FP,12.4162,1.2997811,7140.0
244912396,3509.01,PC,13.0815,5.1108509,15900.0
228381868,351.01,KP,12.0719,3.4654953,5884.1905569
57753734,3510.01,PC,12.7595,2.8724894,13480.0
416368336,3511.01,APC,13.4539,1.0848133,14120.0
40779013,3512.01,FP,11.8744,1.7113115,9840.0
244487927,3513.01,PC,12.5001,2.9817237,4970.0
1870990135,3514.01,PC,12.8953,1.5039495,25120.0
198725468,3515.01,PC,12.1831,3.0415724,6090.0
8621049,3770.01,APC,13.4706,0.9183768,6480.0
3364732,3771.01,PC,13.1454,3.6238662,11798.1114337
426319499,3772.01,PC,12.6409,4.1689145,7081.4201521
266772500,3773.01,PC,12.5517,2.9508097,8878.2030994
704012376,3774.01,PC,13.3678,1.5970752,15510.0
68850908,3775.01,PC,13.1657,5.3868381,18740.0
68388114,3776.01,APC,12.9076,1.3312309,7150.0
802227190,3777.01,PC,13.1961,2.3365744,4580.0
53307409,3778.01,PC,13.0221,5.6089886,7494.8820162
742648307,3779.01,PC,13.4167,1.6180578,17254.7980935
20892672,378.01,FP,13.105,3.10926,5448.84
468832904,3780.01,PC,13.4718,1.4005308,21518.3969126
470974162,3781.01,FP,12.3794,3.2583798,4800.0
396813816,3782.01,APC,12.0149,10.3918699,4800.0
459755750,3783.01,PC,12.8426,6.1080224,7840.0
339503267,3784.01,PC,13.2906,4.9386676,4880.2549784
458419328,3785.01,CP,12.4963,4.6747218,8200.0
321250206,3786.01,APC,12.3433,2.1040634,3200.0
103245940,2967.01,FP,13.0742,3.2517862,18310.0
103183399,2968.01,PC,13.397,0.7327757,4490.0
36452991,2969.01,PC,11.9361,1.8237148,22920.0
115242351,297.01,FP,13.1099,5.6748327,8390.2038219
461136782,2970.01,PC,11.406,4.420983,3980.0
453452264,2971.01,PC,13.0634,4.8405428,7030.0
448536355,2972.01,PC,13.562,2.8371201,11560.0
437259571,2973.01,PC,13.113,2.7519326,10200.0
437253811,2974.01,PC,13.0812,0.689421,3580.0
423393242,2975.01,PC,13.1221,0.426988,7230.0
413372087,2976.01,PC,13.2277,3.4859402,11410.0
361343239,2977.01,CP,11.9383,2.3505698,11210.0
315096343,2978.01,PC,11.6687,4.3497551,1710.0
311252710,2979.01,PC,13.5214,5.4913314,34135.0717572
206686292,298.01,APC,12.7602,1.3287182,9179.5074187
289931756,2980.01,PC,13.4767,3.5910692,29100.0
287145649,2981.01,CP,12.7533,3.6015056,13630.0
211446495,2982.01,PC,13.4964,4.8701613,12330.0
168449943,2983.01,PC,13.5714,3.4287311,34250.0
168405330,2984.01,APC,11.9316,9.162268,20340.0
179715231,3246.01,PC,12.2936,4.319754,10910.0
167597352,3247.01,PC,12.8813,5.3305676,5820.0
165667705,3248.01,PC,12.6831,3.2782956,8280.0
159262969,3249.01,PC,13.3359,3.2420704,10600.0
66413476,325.01,PC,12.004,4.36907,3970.0
125424836,3250.01,PC,12.0858,3.2806578,9820.0
121194926,3251.01,PC,12.27,2.0694143,2900.0
112037211,3252.01,PC,12.4299,4.3636327,10410.0
112037203,3253.01,FP,13.2041,4.3622356,18670.0
